Hour,Flow (Veh/Hour),# Lane Points,% Observed
2014-02-13 09:00:00,3990,48,100
2014-02-13 10:00:00,3927,48,100
2014-02-13 11:00:00,4195,48,100
2014-02-13 12:00:00,4444,48,100
2014-02-13 13:00:00,4882,48,100
2014-02-13 14:00:00,5784,48,100
2014-02-13 15:00:00,6644,48,100
2014-02-13 16:00:00,6370,48,100
2014-02-13 17:00:00,6255,48,100
2014-02-13 18:00:00,5564,48,100
2014-02-13 19:00:00,4181,48,100
2014-02-13 20:00:00,3216,48,100
2014-02-13 21:00:00,2854,48,100
2014-02-13 22:00:00,1950,48,100
2014-02-13 23:00:00,1250,48,100
2014-02-14 00:00:00,745,48,100
2014-02-14 01:00:00,533,48,100
2014-02-14 02:00:00,393,48,100
2014-02-14 03:00:00,370,48,92
2014-02-14 04:00:00,616,48,100
2014-02-14 05:00:00,1448,48,100
2014-02-14 06:00:00,3247,48,100
2014-02-14 07:00:00,4205,48,100
2014-02-14 08:00:00,4143,48,100
2014-02-14 09:00:00,4155,48,100
2014-02-14 10:00:00,4529,48,100
2014-02-14 11:00:00,4984,48,100
2014-02-14 12:00:00,5476,48,100
2014-02-14 13:00:00,5819,48,100
2014-02-14 14:00:00,6269,48,100
2014-02-14 15:00:00,6917,48,100
2014-02-14 16:00:00,6617,48,100
2014-02-14 17:00:00,6466,48,100
2014-02-14 18:00:00,5664,48,100
2014-02-14 19:00:00,4366,48,100
2014-02-14 20:00:00,3357,48,100
2014-02-14 21:00:00,3191,48,100
2014-02-14 22:00:00,2509,48,100
2014-02-14 23:00:00,1816,48,100
2014-02-18 00:00:00,572,48,100
2014-02-18 01:00:00,369,48,100
2014-02-18 02:00:00,284,48,100
2014-02-18 03:00:00,295,48,100
2014-02-18 04:00:00,654,48,100
2014-02-18 05:00:00,1549,48,100
2014-02-18 06:00:00,3184,48,100
2014-02-18 07:00:00,4291,48,100
2014-02-18 08:00:00,4272,48,100
2014-02-18 09:00:00,3876,48,100
2014-02-18 10:00:00,3768,48,100
2014-02-18 11:00:00,3943,48,100
2014-02-18 12:00:00,4220,48,100
2014-02-18 13:00:00,4574,48,100
2014-02-18 14:00:00,5698,48,100
2014-02-18 15:00:00,6560,48,100
2014-02-18 16:00:00,6615,48,100
2014-02-18 17:00:00,6213,48,100
2014-02-18 18:00:00,4824,48,100
2014-02-18 19:00:00,3356,48,100
2014-02-18 20:00:00,2754,48,100
2014-02-18 21:00:00,2479,48,100
2014-02-18 22:00:00,1852,48,100
2014-02-18 23:00:00,1043,48,100
2014-02-19 00:00:00,575,48,100
2014-02-19 01:00:00,364,48,100
2014-02-19 02:00:00,308,48,100
2014-02-19 03:00:00,322,48,92
2014-02-19 04:00:00,595,48,100
2014-02-19 05:00:00,1463,48,100
2014-02-19 06:00:00,3112,48,100
2014-02-19 07:00:00,4268,48,100
2014-02-19 08:00:00,4282,48,100
2014-02-19 09:00:00,3718,48,100
2014-02-19 10:00:00,3705,48,100
2014-02-19 11:00:00,4006,48,92
2014-02-19 12:00:00,4363,48,92
2014-02-19 13:00:00,4657,48,100
2014-02-19 14:00:00,5526,48,100
2014-02-19 15:00:00,6363,48,100
2014-02-19 16:00:00,6754,48,100
2014-02-19 17:00:00,6540,48,100
2014-02-19 18:00:00,5068,48,100
2014-02-19 19:00:00,3486,48,100
2014-02-19 20:00:00,2888,48,100
2014-02-19 21:00:00,2476,48,100
2014-02-19 22:00:00,1744,48,100
2014-02-19 23:00:00,1121,48,100
2014-02-20 00:00:00,650,48,100
2014-02-20 01:00:00,385,48,100
2014-02-20 02:00:00,303,48,100
2014-02-20 03:00:00,342,48,100
2014-02-20 04:00:00,620,48,100
2014-02-20 05:00:00,1538,48,100
2014-02-20 06:00:00,3246,48,100
2014-02-20 07:00:00,4193,48,100
2014-02-20 08:00:00,4301,48,100
2014-02-20 09:00:00,3805,48,100
2014-02-20 10:00:00,3695,48,100
2014-02-20 11:00:00,3944,48,100
2014-02-20 12:00:00,4435,48,100
2014-02-20 13:00:00,4775,48,100
2014-02-20 14:00:00,5816,48,100
2014-02-20 15:00:00,6368,48,100
2014-02-20 16:00:00,6909,48,100
2014-02-20 17:00:00,6513,48,100
2014-02-20 18:00:00,5188,48,100
2014-02-20 19:00:00,3962,48,100
2014-02-20 20:00:00,2855,48,100
2014-02-20 21:00:00,2527,48,100
2014-02-20 22:00:00,1765,48,100
2014-02-20 23:00:00,1118,48,100
2014-02-21 00:00:00,717,48,100
2014-02-21 01:00:00,454,48,100
2014-02-21 02:00:00,351,48,100
2014-02-21 03:00:00,367,48,100
2014-02-21 04:00:00,628,48,100
2014-02-21 05:00:00,1521,48,100
2014-02-21 06:00:00,3123,48,100
2014-02-21 07:00:00,4535,48,100
2014-02-21 08:00:00,4166,48,100
2014-02-21 09:00:00,3877,48,100
2014-02-21 10:00:00,3932,48,100
2014-02-21 11:00:00,4486,48,100
2014-02-21 12:00:00,4788,48,100
2014-02-21 13:00:00,5235,48,100
2014-02-21 14:00:00,6222,48,100
2014-02-21 15:00:00,6755,48,100
2014-02-21 16:00:00,6714,48,100
2014-02-21 17:00:00,6493,48,100
2014-02-21 18:00:00,5388,48,100
2014-02-21 19:00:00,4005,48,100
2014-02-21 20:00:00,3355,48,100
2014-02-21 21:00:00,2937,48,100
2014-02-21 22:00:00,2387,48,100
2014-02-21 23:00:00,1612,48,100
2014-02-24 00:00:00,612,48,100
2014-02-24 01:00:00,380,48,100
2014-02-24 02:00:00,270,48,100
2014-02-24 03:00:00,369,48,100
2014-02-24 04:00:00,673,48,100
2014-02-24 05:00:00,1530,48,100
2014-02-24 06:00:00,3207,48,100
2014-02-24 07:00:00,4306,48,100
2014-02-24 08:00:00,4153,48,100
2014-02-24 09:00:00,3710,48,100
2014-02-24 10:00:00,3725,48,100
2014-02-24 11:00:00,3876,48,100
2014-02-24 12:00:00,4212,48,100
2014-02-24 13:00:00,4488,48,100
2014-02-24 14:00:00,5511,48,100
2014-02-24 15:00:00,6577,48,100
2014-02-24 16:00:00,6544,48,100
2014-02-24 17:00:00,6261,48,100
2014-02-24 18:00:00,4598,48,100
2014-02-24 19:00:00,3213,48,100
2014-02-24 20:00:00,2558,48,100
2014-02-24 21:00:00,2216,48,100
2014-02-24 22:00:00,1605,48,100
2014-02-24 23:00:00,1033,48,100
2014-02-25 00:00:00,565,48,100
2014-02-25 01:00:00,364,48,100
2014-02-25 02:00:00,257,48,100
2014-02-25 03:00:00,342,48,100
2014-02-25 04:00:00,632,48,100
2014-02-25 05:00:00,1494,48,100
2014-02-25 06:00:00,3262,48,100
2014-02-25 07:00:00,4426,48,100
2014-02-25 08:00:00,4091,48,100
2014-02-25 09:00:00,3764,48,100
2014-02-25 10:00:00,3650,48,67
2014-02-25 11:00:00,3860,48,0
2014-02-25 12:00:00,4257,48,42
2014-02-25 13:00:00,4626,48,100
2014-02-25 14:00:00,5516,48,100
2014-02-25 15:00:00,6432,48,100
2014-02-25 16:00:00,6622,48,100
2014-02-25 17:00:00,6362,48,100
2014-02-25 18:00:00,4953,48,100
2014-02-25 19:00:00,3370,48,100
2014-02-25 20:00:00,2755,48,100
2014-02-25 21:00:00,2528,48,100
2014-02-25 22:00:00,1919,48,100
2014-02-25 23:00:00,1061,48,100
2014-02-26 00:00:00,590,48,100
2014-02-26 01:00:00,383,48,100
2014-02-26 02:00:00,293,48,100
2014-02-26 03:00:00,318,48,100
2014-02-26 04:00:00,637,48,100
2014-02-26 05:00:00,1516,48,100
2014-02-26 06:00:00,3125,48,100
2014-02-26 07:00:00,4428,48,100
2014-02-26 08:00:00,4347,48,100
2014-02-26 09:00:00,3687,48,100
2014-02-26 10:00:00,3659,48,100
2014-02-26 11:00:00,3936,48,100
2014-02-26 12:00:00,4512,48,100
2014-02-26 13:00:00,4738,48,100
2014-02-26 14:00:00,5581,48,100
2014-02-26 15:00:00,6427,48,100
2014-02-26 16:00:00,6512,48,92
2014-02-26 17:00:00,6149,48,100
2014-02-26 18:00:00,5092,48,100
2014-02-26 19:00:00,3739,48,100
2014-02-26 20:00:00,3085,48,100
2014-02-26 21:00:00,2474,48,100
2014-02-26 22:00:00,1719,48,100
2014-02-26 23:00:00,1044,48,100
2014-02-27 00:00:00,661,48,100
2014-02-27 01:00:00,422,48,100
2014-02-27 02:00:00,287,48,100
2014-02-27 03:00:00,314,48,100
2014-02-27 04:00:00,609,48,100
2014-02-27 05:00:00,1491,48,100
2014-02-27 06:00:00,2909,48,100
2014-02-27 07:00:00,3961,48,100
2014-02-27 08:00:00,3989,48,100
2014-02-27 09:00:00,3714,48,100
2014-02-27 10:00:00,3713,48,100
2014-02-27 11:00:00,3969,48,100
2014-02-27 12:00:00,4205,48,100
2014-02-27 13:00:00,4743,48,100
2014-02-27 14:00:00,5640,48,100
2014-02-27 15:00:00,6556,48,100
2014-02-27 16:00:00,6669,48,100
2014-02-27 17:00:00,6134,48,100
2014-02-27 18:00:00,4795,48,100
2014-02-27 19:00:00,3682,48,100
2014-02-27 20:00:00,2711,48,100
2014-02-27 21:00:00,2597,48,100
2014-02-27 22:00:00,1828,48,100
2014-02-27 23:00:00,1190,48,100
2014-02-28 00:00:00,653,48,100
2014-02-28 01:00:00,429,48,100
2014-02-28 02:00:00,339,48,100
2014-02-28 03:00:00,323,48,100
2014-02-28 04:00:00,558,48,100
2014-02-28 05:00:00,1292,48,100
2014-02-28 06:00:00,2842,48,100
2014-02-28 07:00:00,3942,48,100
2014-02-28 08:00:00,3684,48,100
2014-02-28 09:00:00,3637,48,100
2014-02-28 10:00:00,3772,48,100
2014-02-28 11:00:00,3932,48,100
2014-02-28 12:00:00,4242,48,100
2014-02-28 13:00:00,4839,48,100
2014-02-28 14:00:00,5544,48,100
2014-02-28 15:00:00,5675,48,100
2014-02-28 16:00:00,5446,48,100
2014-02-28 17:00:00,5257,48,100
2014-02-28 18:00:00,4107,48,100
2014-02-28 19:00:00,3193,48,100
2014-02-28 20:00:00,2621,48,100
2014-02-28 21:00:00,2381,48,100
2014-02-28 22:00:00,2050,48,100
2014-02-28 23:00:00,1497,48,100
2014-03-03 00:00:00,597,48,100
2014-03-03 01:00:00,398,48,100
2014-03-03 02:00:00,313,48,100
2014-03-03 03:00:00,378,48,100
2014-03-03 04:00:00,633,48,100
2014-03-03 05:00:00,1522,48,100
2014-03-03 06:00:00,3243,48,100
2014-03-03 07:00:00,4293,48,100
2014-03-03 08:00:00,4087,48,100
2014-03-03 09:00:00,3821,48,100
2014-03-03 10:00:00,3814,48,92
2014-03-03 11:00:00,4048,48,83
2014-03-03 12:00:00,4335,48,100
2014-03-03 13:00:00,4644,48,100
2014-03-03 14:00:00,5451,48,100
2014-03-03 15:00:00,6456,48,100
2014-03-03 16:00:00,6476,48,100
2014-03-03 17:00:00,6250,48,100
2014-03-03 18:00:00,4666,48,100
2014-03-03 19:00:00,3505,48,100
2014-03-03 20:00:00,2608,48,100
2014-03-03 21:00:00,2300,48,100
2014-03-03 22:00:00,1625,48,100
2014-03-03 23:00:00,1008,48,100
2014-03-04 00:00:00,581,48,100
2014-03-04 01:00:00,371,48,100
2014-03-04 02:00:00,297,48,100
2014-03-04 03:00:00,323,48,100
2014-03-04 04:00:00,607,48,100
2014-03-04 05:00:00,1512,48,100
2014-03-04 06:00:00,3240,48,100
2014-03-04 07:00:00,4404,48,100
2014-03-04 08:00:00,4112,48,100
2014-03-04 09:00:00,3800,48,100
2014-03-04 10:00:00,3706,48,100
2014-03-04 11:00:00,3924,48,100
2014-03-04 12:00:00,4288,48,100
2014-03-04 13:00:00,4681,48,100
2014-03-04 14:00:00,5797,48,100
2014-03-04 15:00:00,6561,48,100
2014-03-04 16:00:00,6418,48,100
2014-03-04 17:00:00,6151,48,100
2014-03-04 18:00:00,5065,48,100
2014-03-04 19:00:00,3539,48,100
2014-03-04 20:00:00,2898,48,100
2014-03-04 21:00:00,2569,48,100
2014-03-04 22:00:00,1804,48,100
2014-03-04 23:00:00,1132,48,100
2014-03-05 00:00:00,630,48,100
2014-03-05 01:00:00,473,48,100
2014-03-05 02:00:00,341,48,100
2014-03-05 03:00:00,377,48,100
2014-03-05 04:00:00,627,48,100
2014-03-05 05:00:00,1497,48,100
2014-03-05 06:00:00,3074,48,100
2014-03-05 07:00:00,4292,48,100
2014-03-05 08:00:00,4225,48,100
2014-03-05 09:00:00,3834,48,100
2014-03-05 10:00:00,3739,48,100
2014-03-05 11:00:00,4077,48,100
2014-03-05 12:00:00,4424,48,100
2014-03-05 13:00:00,4834,48,100
2014-03-05 14:00:00,5519,48,100
2014-03-05 15:00:00,6217,48,100
2014-03-05 16:00:00,6373,48,100
2014-03-05 17:00:00,6293,48,100
2014-03-05 18:00:00,5384,48,100
2014-03-05 19:00:00,3567,48,100
2014-03-05 20:00:00,3081,48,100
2014-03-05 21:00:00,2510,48,100
2014-03-05 22:00:00,1849,48,100
2014-03-05 23:00:00,1097,48,100
2014-03-06 00:00:00,657,48,100
2014-03-06 01:00:00,410,48,100
2014-03-06 02:00:00,290,48,100
2014-03-06 03:00:00,351,48,100
2014-03-06 04:00:00,603,48,100
2014-03-06 05:00:00,1587,48,100
2014-03-06 06:00:00,3269,48,100
2014-03-06 07:00:00,4349,48,100
2014-03-06 08:00:00,4306,48,100
2014-03-06 09:00:00,3721,48,100
2014-03-06 10:00:00,3793,48,100
2014-03-06 11:00:00,4111,48,100
2014-03-06 12:00:00,4452,48,100
2014-03-06 13:00:00,4811,48,100
2014-03-06 14:00:00,5775,48,100
2014-03-06 15:00:00,6624,48,100
2014-03-06 16:00:00,6758,48,100
2014-03-06 17:00:00,6569,48,100
2014-03-06 18:00:00,5353,48,100
2014-03-06 19:00:00,3944,48,100
2014-03-06 20:00:00,3062,48,100
2014-03-06 21:00:00,2495,48,100
2014-03-06 22:00:00,1826,48,100
2014-03-06 23:00:00,1205,48,100
2014-03-07 00:00:00,723,48,100
2014-03-07 01:00:00,480,48,100
2014-03-07 02:00:00,378,48,100
2014-03-07 03:00:00,367,48,100
2014-03-07 04:00:00,616,48,100
2014-03-07 05:00:00,1559,48,100
2014-03-07 06:00:00,3351,48,100
2014-03-07 07:00:00,4402,48,100
2014-03-07 08:00:00,4216,48,100
2014-03-07 09:00:00,4166,48,100
2014-03-07 10:00:00,4107,48,100
2014-03-07 11:00:00,4480,48,100
2014-03-07 12:00:00,5000,48,100
2014-03-07 13:00:00,5344,48,100
2014-03-07 14:00:00,6147,48,100
2014-03-07 15:00:00,6836,48,100
2014-03-07 16:00:00,6712,48,100
2014-03-07 17:00:00,6504,48,100
2014-03-07 18:00:00,5226,48,100
2014-03-07 19:00:00,4157,48,100
2014-03-07 20:00:00,3438,48,100
2014-03-07 21:00:00,2917,48,100
2014-03-07 22:00:00,2336,48,100
2014-03-07 23:00:00,1638,48,100
2014-03-10 00:00:00,700,48,100
2014-03-10 01:00:00,483,48,100
2014-03-10 02:00:00,286,48,100
2014-03-10 03:00:00,410,48,100
2014-03-10 04:00:00,697,48,100
2014-03-10 05:00:00,1523,48,100
2014-03-10 06:00:00,3076,48,100
2014-03-10 07:00:00,4200,48,100
2014-03-10 08:00:00,4056,48,100
2014-03-10 09:00:00,3638,48,100
2014-03-10 10:00:00,3703,48,100
2014-03-10 11:00:00,4083,48,100
2014-03-10 12:00:00,4114,48,100
2014-03-10 13:00:00,4587,48,100
2014-03-10 14:00:00,5457,48,100
2014-03-10 15:00:00,6382,48,100
2014-03-10 16:00:00,6530,48,100
2014-03-10 17:00:00,5986,48,100
2014-03-10 18:00:00,4942,48,100
2014-03-10 19:00:00,3659,48,100
2014-03-10 20:00:00,2902,48,100
2014-03-10 21:00:00,2481,48,100
2014-03-10 22:00:00,1702,48,100
2014-03-10 23:00:00,1135,48,100
2014-03-11 00:00:00,603,48,100
2014-03-11 01:00:00,378,48,100
2014-03-11 02:00:00,300,48,100
2014-03-11 03:00:00,336,48,100
2014-03-11 04:00:00,598,48,100
2014-03-11 05:00:00,1474,48,100
2014-03-11 06:00:00,2981,48,100
2014-03-11 07:00:00,4199,48,100
2014-03-11 08:00:00,4238,48,100
2014-03-11 09:00:00,3825,48,100
2014-03-11 10:00:00,3673,48,100
2014-03-11 11:00:00,4050,48,100
2014-03-11 12:00:00,4241,48,100
2014-03-11 13:00:00,4689,48,100
2014-03-11 14:00:00,5680,48,100
2014-03-11 15:00:00,6690,48,100
2014-03-11 16:00:00,6633,48,100
2014-03-11 17:00:00,6101,48,100
2014-03-11 18:00:00,5175,48,100
2014-03-11 19:00:00,3864,48,100
2014-03-11 20:00:00,2946,48,100
2014-03-11 21:00:00,2621,48,100
2014-03-11 22:00:00,1846,48,100
2014-03-11 23:00:00,1149,48,100
2014-03-12 00:00:00,680,48,100
2014-03-12 01:00:00,387,48,100
2014-03-12 02:00:00,292,48,100
2014-03-12 03:00:00,344,48,100
2014-03-12 04:00:00,612,48,100
2014-03-12 05:00:00,1503,48,100
2014-03-12 06:00:00,2985,48,100
2014-03-12 07:00:00,4187,48,100
2014-03-12 08:00:00,4407,48,100
2014-03-12 09:00:00,3787,48,100
2014-03-12 10:00:00,3736,48,100
2014-03-12 11:00:00,4178,48,100
2014-03-12 12:00:00,4460,48,100
2014-03-12 13:00:00,4892,48,100
2014-03-12 14:00:00,5752,48,100
2014-03-12 15:00:00,6474,48,100
2014-03-12 16:00:00,6654,48,100
2014-03-12 17:00:00,6392,48,100
2014-03-12 18:00:00,5158,48,100
2014-03-12 19:00:00,3983,48,100
2014-03-12 20:00:00,3284,48,100
2014-03-12 21:00:00,2673,48,100
2014-03-12 22:00:00,1778,48,100
2014-03-12 23:00:00,1243,48,100
2014-03-13 00:00:00,686,48,100
2014-03-13 01:00:00,415,48,100
2014-03-13 02:00:00,338,48,100
2014-03-13 03:00:00,373,48,100
2014-03-13 04:00:00,666,48,100
2014-03-13 05:00:00,1585,48,100
2014-03-13 06:00:00,3138,48,100
2014-03-13 07:00:00,4326,48,100
2014-03-13 08:00:00,4394,48,100
2014-03-13 09:00:00,3927,48,100
2014-03-13 10:00:00,3931,48,100
2014-03-13 11:00:00,4198,48,100
2014-03-13 12:00:00,4408,48,100
2014-03-13 13:00:00,4782,48,100
2014-03-13 14:00:00,5876,48,100
2014-03-13 15:00:00,6800,48,100
2014-03-13 16:00:00,6606,48,100
2014-03-13 17:00:00,6372,48,100
2014-03-13 18:00:00,5429,48,100
2014-03-13 19:00:00,4125,48,100
2014-03-13 20:00:00,3296,48,100
2014-03-13 21:00:00,2777,48,100
2014-03-13 22:00:00,1939,48,100
2014-03-13 23:00:00,1283,48,100
2014-03-14 00:00:00,724,48,100
2014-03-14 01:00:00,467,48,100
2014-03-14 02:00:00,394,48,100
2014-03-14 03:00:00,369,48,100
2014-03-14 04:00:00,644,48,100
2014-03-14 05:00:00,1520,48,100
2014-03-14 06:00:00,3091,48,100
2014-03-14 07:00:00,4472,48,100
2014-03-14 08:00:00,4317,48,100
2014-03-14 09:00:00,4155,48,100
2014-03-14 10:00:00,4137,48,100
2014-03-14 11:00:00,4687,48,100
2014-03-14 12:00:00,5046,48,100
2014-03-14 13:00:00,5474,48,100
2014-03-14 14:00:00,6356,48,100
2014-03-14 15:00:00,6879,48,100
2014-03-14 16:00:00,6462,48,100
2014-03-14 17:00:00,6496,48,100
2014-03-14 18:00:00,5452,48,100
2014-03-14 19:00:00,4476,48,100
2014-03-14 20:00:00,3796,48,100
2014-03-14 21:00:00,3166,48,100
2014-03-14 22:00:00,2517,48,100
2014-03-14 23:00:00,1779,48,100
2014-03-17 00:00:00,658,48,0
2014-03-17 01:00:00,450,48,0
2014-03-17 02:00:00,311,48,0
2014-03-17 03:00:00,402,48,0
2014-03-17 04:00:00,678,48,0
2014-03-17 05:00:00,1535,48,0
2014-03-17 06:00:00,3172,48,0
2014-03-17 07:00:00,4256,48,0
2014-03-17 08:00:00,4084,48,0
2014-03-17 09:00:00,3741,48,0
2014-03-17 10:00:00,3768,48,0
2014-03-17 11:00:00,4021,48,0
2014-03-17 12:00:00,4224,48,0
2014-03-17 13:00:00,4536,48,0
2014-03-17 14:00:00,5451,48,0
2014-03-17 15:00:00,6442,48,0
2014-03-17 16:00:00,6521,48,0
2014-03-17 17:00:00,6165,48,0
2014-03-17 18:00:00,4732,48,0
2014-03-17 19:00:00,3454,48,0
2014-03-17 20:00:00,2696,48,0
2014-03-17 21:00:00,2340,48,0
2014-03-17 22:00:00,1645,48,0
2014-03-17 23:00:00,1045,48,0
2014-03-18 00:00:00,638,48,100
2014-03-18 01:00:00,419,48,100
2014-03-18 02:00:00,328,48,100
2014-03-18 03:00:00,351,48,100
2014-03-18 04:00:00,589,48,100
2014-03-18 05:00:00,1462,48,100
2014-03-18 06:00:00,3122,48,100
2014-03-18 07:00:00,4296,48,100
2014-03-18 08:00:00,4419,48,100
2014-03-18 09:00:00,3821,48,100
2014-03-18 10:00:00,3791,48,100
2014-03-18 11:00:00,3981,48,100
2014-03-18 12:00:00,4411,48,100
2014-03-18 13:00:00,4743,48,100
2014-03-18 14:00:00,5762,48,100
2014-03-18 15:00:00,6545,48,100
2014-03-18 16:00:00,6667,48,100
2014-03-18 17:00:00,6410,48,100
2014-03-18 18:00:00,5124,48,100
2014-03-18 19:00:00,3753,48,100
2014-03-18 20:00:00,2965,48,100
2014-03-18 21:00:00,2575,48,100
2014-03-18 22:00:00,1917,48,100
2014-03-18 23:00:00,1064,48,100
2014-03-19 00:00:00,629,48,100
2014-03-19 01:00:00,393,48,100
2014-03-19 02:00:00,334,48,100
2014-03-19 03:00:00,318,48,100
2014-03-19 04:00:00,625,48,100
2014-03-19 05:00:00,1507,48,100
2014-03-19 06:00:00,3031,48,100
2014-03-19 07:00:00,4284,48,100
2014-03-19 08:00:00,4359,48,100
2014-03-19 09:00:00,3662,48,100
2014-03-19 10:00:00,3701,48,100
2014-03-19 11:00:00,4083,48,100
2014-03-19 12:00:00,4507,48,100
2014-03-19 13:00:00,4709,48,100
2014-03-19 14:00:00,5609,48,100
2014-03-19 15:00:00,6422,48,100
2014-03-19 16:00:00,6641,48,100
2014-03-19 17:00:00,6405,48,100
2014-03-19 18:00:00,5274,48,100
2014-03-19 19:00:00,3942,48,100
2014-03-19 20:00:00,3290,48,100
2014-03-19 21:00:00,2696,48,100
2014-03-19 22:00:00,1851,48,100
2014-03-19 23:00:00,1182,48,100
2014-03-20 00:00:00,685,48,100
2014-03-20 01:00:00,369,48,100
2014-03-20 02:00:00,336,48,100
2014-03-20 03:00:00,394,48,100
2014-03-20 04:00:00,653,48,100
2014-03-20 05:00:00,1548,48,100
2014-03-20 06:00:00,3083,48,100
2014-03-20 07:00:00,4340,48,100
2014-03-20 08:00:00,4402,48,100
2014-03-20 09:00:00,3900,48,100
2014-03-20 10:00:00,3777,48,100
2014-03-20 11:00:00,4175,48,100
2014-03-20 12:00:00,4448,48,100
2014-03-20 13:00:00,4847,48,100
2014-03-20 14:00:00,5920,48,100
2014-03-20 15:00:00,6636,48,100
2014-03-20 16:00:00,6688,48,100
2014-03-20 17:00:00,6560,48,100
2014-03-20 18:00:00,5466,48,92
2014-03-20 19:00:00,3892,48,0
2014-03-20 20:00:00,3036,48,0
2014-03-20 21:00:00,2606,48,0
2014-03-20 22:00:00,1835,48,0
2014-03-20 23:00:00,1221,48,0
2014-03-21 00:00:00,699,48,0
2014-03-21 01:00:00,452,48,0
2014-03-21 02:00:00,364,48,0
2014-03-21 03:00:00,358,48,0
2014-03-21 04:00:00,615,48,0
2014-03-21 05:00:00,1461,48,0
2014-03-21 06:00:00,3043,48,50
2014-03-21 07:00:00,4272,48,17
2014-03-21 08:00:00,4143,48,42
2014-03-21 09:00:00,4033,48,100
2014-03-21 10:00:00,4300,48,100
2014-03-21 11:00:00,4631,48,100
2014-03-21 12:00:00,5095,48,100
2014-03-21 13:00:00,5300,48,100
2014-03-21 14:00:00,6343,48,100
2014-03-21 15:00:00,6709,48,100
2014-03-21 16:00:00,6923,48,100
2014-03-21 17:00:00,6497,48,100
2014-03-21 18:00:00,5379,48,100
2014-03-21 19:00:00,4305,48,100
2014-03-21 20:00:00,3556,48,100
2014-03-21 21:00:00,3104,48,100
2014-03-21 22:00:00,2513,48,100
2014-03-21 23:00:00,1802,48,100
2014-03-24 00:00:00,703,48,100
2014-03-24 01:00:00,442,48,92
2014-03-24 02:00:00,335,48,100
2014-03-24 03:00:00,355,48,100
2014-03-24 04:00:00,683,48,100
2014-03-24 05:00:00,1536,48,100
2014-03-24 06:00:00,3108,48,100
2014-03-24 07:00:00,4313,48,100
2014-03-24 08:00:00,4151,48,100
2014-03-24 09:00:00,3643,48,100
2014-03-24 10:00:00,3788,48,100
2014-03-24 11:00:00,4093,48,100
2014-03-24 12:00:00,4255,48,100
2014-03-24 13:00:00,4578,48,100
2014-03-24 14:00:00,5508,48,100
2014-03-24 15:00:00,6713,48,83
2014-03-24 16:00:00,7439,48,25
2014-03-24 17:00:00,6221,48,100
2014-03-24 18:00:00,4391,48,100
2014-03-24 19:00:00,3374,48,100
2014-03-24 20:00:00,2768,48,100
2014-03-24 21:00:00,2209,48,100
2014-03-24 22:00:00,1587,48,100
2014-03-24 23:00:00,1082,48,100
2014-03-25 00:00:00,584,48,100
2014-03-25 01:00:00,386,48,100
2014-03-25 02:00:00,255,48,100
2014-03-25 03:00:00,364,48,100
2014-03-25 04:00:00,624,48,100
2014-03-25 05:00:00,1496,48,100
2014-03-25 06:00:00,3125,48,100
2014-03-25 07:00:00,4180,48,100
2014-03-25 08:00:00,4324,48,100
2014-03-25 09:00:00,3694,48,100
2014-03-25 10:00:00,3651,48,100
2014-03-25 11:00:00,4110,48,100
2014-03-25 12:00:00,4293,48,100
2014-03-25 13:00:00,4788,48,100
2014-03-25 14:00:00,5664,48,100
2014-03-25 15:00:00,6111,48,100
2014-03-25 16:00:00,6619,48,100
2014-03-25 17:00:00,6535,48,100
2014-03-25 18:00:00,4829,48,100
2014-03-25 19:00:00,3563,48,100
2014-03-25 20:00:00,3023,48,100
2014-03-25 21:00:00,2442,48,100
2014-03-25 22:00:00,1811,48,100
2014-03-25 23:00:00,1158,48,100
2014-03-26 00:00:00,643,48,100
2014-03-26 01:00:00,400,48,100
2014-03-26 02:00:00,316,48,100
2014-03-26 03:00:00,348,48,100
2014-03-26 04:00:00,637,48,100
2014-03-26 05:00:00,1457,48,100
2014-03-26 06:00:00,2944,48,100
2014-03-26 07:00:00,4237,48,100
2014-03-26 08:00:00,4268,48,100
2014-03-26 09:00:00,3593,48,100
2014-03-26 10:00:00,3730,48,100
2014-03-26 11:00:00,4042,48,100
2014-03-26 12:00:00,4347,48,100
2014-03-26 13:00:00,4611,48,100
2014-03-26 14:00:00,5590,48,100
2014-03-26 15:00:00,6310,48,100
2014-03-26 16:00:00,6645,48,100
2014-03-26 17:00:00,6322,48,100
2014-03-26 18:00:00,4784,48,100
2014-03-26 19:00:00,3747,48,100
2014-03-26 20:00:00,3080,48,100
2014-03-26 21:00:00,2458,48,100
2014-03-26 22:00:00,1778,48,100
2014-03-26 23:00:00,1138,48,100
2014-03-27 00:00:00,641,48,100
2014-03-27 01:00:00,419,48,100
2014-03-27 02:00:00,324,48,100
2014-03-27 03:00:00,375,48,100
2014-03-27 04:00:00,604,48,100
2014-03-27 05:00:00,1485,48,100
2014-03-27 06:00:00,2991,48,83
2014-03-27 07:00:00,4230,48,100
2014-03-27 08:00:00,4373,48,100
2014-03-27 09:00:00,3759,48,100
2014-03-27 10:00:00,3819,48,100
2014-03-27 11:00:00,4050,48,100
2014-03-27 12:00:00,4421,48,100
2014-03-27 13:00:00,4810,48,100
2014-03-27 14:00:00,5602,48,100
2014-03-27 15:00:00,6428,48,100
2014-03-27 16:00:00,6765,48,100
2014-03-27 17:00:00,6411,48,100
